prism:url	dc:identifier	dc:title	prism:publicationName	prism:coverDate	citedby-count	affiliation	institution_1	country_1	fundus_in_title	pub_year	abstract
https://api.elsevier.com/content/abstract/scopus_id/85080885236	SCOPUS_ID:85080885236	Deep learning methods for event verification and image repurposing detection	IS and T International Symposium on Electronic Imaging Science and Technology	2019-01-13	0	University of California, Santa Barbara, Santa Barbara, United States	University of California, Santa Barbara	United States	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85080885236
https://api.elsevier.com/content/abstract/scopus_id/85060289675	SCOPUS_ID:85060289675	NARVAL, a no-reference video quality tool for real-time communications	IS and T International Symposium on Electronic Imaging Science and Technology	2019-01-13	1	CentraleSupélec, Gif-sur-Yvette, France++CoSMo Software Consulting, Singapore City, Singapore	CentraleSupélec	France	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85060289675
https://api.elsevier.com/content/abstract/scopus_id/85061111339	SCOPUS_ID:85061111339	An approach for multimodal medical image retrieval using latent dirichlet allocation	ACM International Conference Proceeding Series	2019-01-03	6	National Institute of Technology Karnataka, Mangalore, India	National Institute of Technology Karnataka	India	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85061111339
https://api.elsevier.com/content/abstract/scopus_id/85052115258	SCOPUS_ID:85052115258	Identifying hotel competitiveness based on hotel feature ratings	Journal of Hospitality Marketing and Management	2019-01-02	9	Xi'an Shiyou University, Xi'an, China	Xi'an Shiyou University	China	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85052115258
https://api.elsevier.com/content/abstract/scopus_id/85072621676	SCOPUS_ID:85072621676	Adaptive fractional-order differentiation filter guided by feature asymmetry for feature-preserving ultrasound despeckling	Proceedings of SPIE - The International Society for Optical Engineering	2019-01-01	1	Shanghai Jiao Tong University, Shanghai, China	Shanghai Jiao Tong University	China	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85072621676
https://api.elsevier.com/content/abstract/scopus_id/85062005788	SCOPUS_ID:85062005788	Combine edge feature based on luminance component and texture feature for image quality evaluation	Jilin Daxue Xuebao (Gongxueban)/Journal of Jilin University (Engineering and Technology Edition)	2019-01-01	0	Northwest University for Nationalities, Lanzhou, China	Northwest University for Nationalities	China	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85062005788
https://api.elsevier.com/content/abstract/scopus_id/85069797056	SCOPUS_ID:85069797056	Adaptive Principal Component Analysis Combined with Feature Extraction-Based Method for Feature Identification in Manufacturing	Journal of Sensors	2019-01-01	3	National Kaohsiung University of Science and Technology, Kaohsiung, Taiwan	National Kaohsiung University of Science and Technology	Taiwan	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85069797056
https://api.elsevier.com/content/abstract/scopus_id/85063902884	SCOPUS_ID:85063902884	Recognition of thermal infrared oil tank targets based on blotch detection and clustering and SVM classification	Proceedings of SPIE - The International Society for Optical Engineering	2019-01-01	0	National University of Defense Technology, Changsha, China	National University of Defense Technology	China	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85063902884
https://api.elsevier.com/content/abstract/scopus_id/85072845083	SCOPUS_ID:85072845083	Real-time tomographic image reconstruction in PET using the pseudoinverse of the system response matrix	Springer Proceedings in Physics	2019-01-01	0	Universidad Complutense de Madrid, Madrid, Spain	Universidad Complutense de Madrid	Spain	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85072845083
https://api.elsevier.com/content/abstract/scopus_id/85066824586	SCOPUS_ID:85066824586	Vehicle Detection in Aerial Images Using Selective Search with a Simple Deep Learning Based Combination Classifier	Lecture Notes in Electrical Engineering	2019-01-01	2	Government College of Engineering Pune, Pune, India	Government College of Engineering Pune	India	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85066824586
https://api.elsevier.com/content/abstract/scopus_id/85070802602	SCOPUS_ID:85070802602	A Stereo Matching Method Combining Feature and Area Information for Power Line Inspection	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2019-01-01	0	Xi'an Jiaotong University, Xi'an, China	Xi'an Jiaotong University	China	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85070802602
https://api.elsevier.com/content/abstract/scopus_id/85070667090	SCOPUS_ID:85070667090	Improving Object Detection by Deep Networks with Class-Related Features	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2019-01-01	0	Hefei University of Technology, Hefei, China	Hefei University of Technology	China	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85070667090
https://api.elsevier.com/content/abstract/scopus_id/85063197543	SCOPUS_ID:85063197543	Multiple Color Channel Local Extrema Patterns for Image Retrieval	Lecture Notes in Networks and Systems	2019-01-01	0	K L Deemed to be University, Vaddeswaram, India	K L Deemed to be University	India	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85063197543
https://api.elsevier.com/content/abstract/scopus_id/85069505966	SCOPUS_ID:85069505966	Intelligent image segmentation model for remote sensing applications	Journal of Intelligent and Fuzzy Systems	2019-01-01	2	Hohai University, Nanjing, China	Hohai University	China	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85069505966
https://api.elsevier.com/content/abstract/scopus_id/85075168920	SCOPUS_ID:85075168920	Image recognition and classification based on elastic model and BOF algorithm	International Journal of Performability Engineering	2019-01-01	0	Harbin University of Science and Technology, Harbin, China	Harbin University of Science and Technology	China	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85075168920
https://api.elsevier.com/content/abstract/scopus_id/85076968325	SCOPUS_ID:85076968325	Level set image segmentation based on non-independent and identically distributed	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2019-01-01	0	China University of Petroleum-Beijing, Beijing, China	China University of Petroleum-Beijing	China	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85076968325
https://api.elsevier.com/content/abstract/scopus_id/85072851313	SCOPUS_ID:85072851313	Generative creativity: Adversarial learning for bionic design	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2019-01-01	0	Imperial College London, London, United Kingdom	Imperial College London	United Kingdom	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85072851313
https://api.elsevier.com/content/abstract/scopus_id/85075563505	SCOPUS_ID:85075563505	Feature Aggregation Decoder for Segmenting Laparoscopic Scenes	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2019-01-01	1	Digital Surgery, London, United Kingdom	Digital Surgery	United Kingdom	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85075563505
https://api.elsevier.com/content/abstract/scopus_id/85081928595	SCOPUS_ID:85081928595	Multi-scale attentive residual network for single image deraining	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2019-01-01	1	Beijing University of Posts and Telecommunications, Beijing, China	Beijing University of Posts and Telecommunications	China	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85081928595
https://api.elsevier.com/content/abstract/scopus_id/85061390535	SCOPUS_ID:85061390535	Small manhole cover detection in remote sensing imagery with deep convolutional neural networks	ISPRS International Journal of Geo-Information	2019-01-01	9	Jiangsu Normal University, Xuzhou, China++State Key Laboratory of Resources and Environmental Information System, Beijing, China	Jiangsu Normal University	China	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85061390535
https://api.elsevier.com/content/abstract/scopus_id/85068118755	SCOPUS_ID:85068118755	A pyramid machine learning model for polyp classification via CT colonography	Progress in Biomedical Optics and Imaging - Proceedings of SPIE	2019-01-01	2	Renaissance School of Medicine at Stony Brook University, Stony Brook, United States	Renaissance School of Medicine at Stony Brook University	United States	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85068118755
https://api.elsevier.com/content/abstract/scopus_id/85059881983	SCOPUS_ID:85059881983	Social image tags as a source of word embeddings: A Task-oriented Evaluation	LREC 2018 - 11th International Conference on Language Resources and Evaluation	2019-01-01	2	Waseda University, Tokyo, Japan	Waseda University	Japan	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85059881983
https://api.elsevier.com/content/abstract/scopus_id/85075137861	SCOPUS_ID:85075137861	Recognition of plate identification numbers using convolution neural network and character distribution rules	ISIJ International	2019-01-01	0	University of Science and Technology Beijing, Beijing, China	University of Science and Technology Beijing	China	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85075137861
https://api.elsevier.com/content/abstract/scopus_id/85051991380	SCOPUS_ID:85051991380	A novel saliency measure using entropy and rule of thirds	Advances in Intelligent Systems and Computing	2019-01-01	0	National Institute of Technology, Uttarakhand, Sumari, India	National Institute of Technology, Uttarakhand	India	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85051991380
https://api.elsevier.com/content/abstract/scopus_id/85076905672	SCOPUS_ID:85076905672	Gated Contiguous Memory U-Net for Single Image Dehazing	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2019-01-01	0	Xi'an Jiaotong University, Xi'an, China	Xi'an Jiaotong University	China	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85076905672
https://api.elsevier.com/content/abstract/scopus_id/85062702943	SCOPUS_ID:85062702943	Facial emotion recognition through hand gesture and its position surrounding the face	International Journal of Engineering and Advanced Technology	2019-01-01	0	Amity University, Madhya Pradesh, Gwalior, India	Amity University, Madhya Pradesh	India	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85062702943
https://api.elsevier.com/content/abstract/scopus_id/85068371077	SCOPUS_ID:85068371077	Feature extraction for license plate location based on L<inf>0</inf>-norm smoothing	Open Computer Science	2019-01-01	2	Beihang University, Beijing, China	Beihang University	China	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85068371077
https://api.elsevier.com/content/abstract/scopus_id/85085252208	SCOPUS_ID:85085252208	Crack detection using enhanced hierarchical convolutional neural networks	Australasian Conference on Robotics and Automation, ACRA	2019-01-01	0	University of Technology Sydney, Sydney, Australia	University of Technology Sydney	Australia	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85085252208
https://api.elsevier.com/content/abstract/scopus_id/85076893206	SCOPUS_ID:85076893206	Shot Segmentation Based on Feature Fusion and Bayesian Online Changepoint Detection	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2019-01-01	0	Xi'an University of Technology, Xi'an, China	Xi'an University of Technology	China	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85076893206
https://api.elsevier.com/content/abstract/scopus_id/85063231259	SCOPUS_ID:85063231259	SSL: A Novel Image Hashing Technique Using SIFT Keypoints with Saliency Detection and LBP Feature Extraction against Combinatorial Manipulations	Security and Communication Networks	2019-01-01	2	Nanjing University of Aeronautics and Astronautics, Nanjing, China	Nanjing University of Aeronautics and Astronautics	China	0	2019	https://api.elsevier.com/content/abstract/scopus_id/85063231259
